index,word,block,pos
178,paclitaxel,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",556
178,docetaxel,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",568
178,vincaalkaloids,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",583
178,vincristine,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",604
178,vinblastine,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",617
178,vinorelbine,"Pregnant women Patients who have had chemotherapy or radiotherapy within 4 weeks History of allergic reactions attributed to compounds of similar chemical or biologic composition to ZK219477 Uncontrolled inter current illness including, but not limited, to ongoing or active infection, symptomatic congestive heart failure,unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements HIV-infection Any prior treatment with epothilones, other tubulin-targetting as taxanes (e.g. paclitaxel, docetaxel) and vinca alkaloids (e.g.vincristine, vinblastine, vinorelbine)",630
178,zk219477,ZK 219477 will be administered as an i.v.,0
179,tpi287,"If you are in Part I, you will be assigned to receive 1 of 4 dose levels of TPI 287 based on when you join this study.",76
179,bevacizumab,All participants will receive bevacizumab at the same dose level for the entire study.,30
179,bevacizumab,"If you are in Group 1, you will receive bevacizumab.",40
179,bevacizumab,"If you are in Group 2, you will receive bevacizumab and TPI 287.",40
179,tpi,"If you are in Group 2, you will receive bevacizumab and TPI 287.",56
179,bevacizumab,"If the disease gets worse at any time during the treatment with bevacizumab alone, you may enroll in the Crossover Group to receive TPI 287 and bevacizumab.",64
179,tpi287,"If the disease gets worse at any time during the treatment with bevacizumab alone, you may enroll in the Crossover Group to receive TPI 287 and bevacizumab.",132
179,bevacizumab,"If the disease gets worse at any time during the treatment with bevacizumab alone, you may enroll in the Crossover Group to receive TPI 287 and bevacizumab.",144
179,tpi287,"If you are taking TPI 287, you will be given standard drugs such as Benadryl® (diphenhydramine) and cimetidine to help decrease the risk of side effects.",18
179,benadryl®,"If you are taking TPI 287, you will be given standard drugs such as Benadryl® (diphenhydramine) and cimetidine to help decrease the risk of side effects.",68
179,diphenhydramine,"If you are taking TPI 287, you will be given standard drugs such as Benadryl® (diphenhydramine) and cimetidine to help decrease the risk of side effects.",79
179,cimetidine,"If you are taking TPI 287, you will be given standard drugs such as Benadryl® (diphenhydramine) and cimetidine to help decrease the risk of side effects.",100
179,tpi287,"On Days 1 and 22 of every cycle, you will receive TPI 287 by vein over 1 hour.",50
179,bevacizumab,"On Days 1, 15, and 29 of every cycle, you will receive bevacizumab by vein over 30-90 minutes.",55
179,bevacizumab,"If you are in Group 1:  ° On Days 1,15, and 29 of every cycle, you will receive bevacizumab by vein over 30-90 minutes.",80
179,tpi,"If you are in Group 2 or the Crossover Group:  On Days 1 and 22 of every cycle, you will receive TPI 287 by vein over 1 hour.",97
179,bevacizumab,"On Days 1, 15, and 29 of every cycle, you will receive bevacizumab by vein over 30-90 minutes.",55
179,tpi287,TPI 287 is not FDA approved or commercially available.,0
179,bevacizumab,"Bevacizumab is FDA approved and commercially available for the treatment of brain tumors, including glioblastoma.",0
179,tpi287,The combination of TPI 287 and bevacizumab in glioblastoma is investigational.,19
179,bevacizumab,The combination of TPI 287 and bevacizumab in glioblastoma is investigational.,31
184,cilengitide, Cilengitide will be given as an intravenous (IV) infusion (into a vein) 2 times a week during each 4-week cycle.,1
184,bevacizumab, Bevacizumab will be given on as an IV infusion over 90 minutes on Days 1 and 15 of each cycle.,1
184,bevacizumab,"If the study doctor thinks it is in your best interest and depending on how you react to bevacizumab, the length of the infusion time may be decreased.",89
184,cilengitide,"On the days you are scheduled to receive both cilengitide and bevacizumab, you will receive cilengitide after the bevacizumab infusion.",46
184,bevacizumab,"On the days you are scheduled to receive both cilengitide and bevacizumab, you will receive cilengitide after the bevacizumab infusion.",62
184,cilengitide,"On the days you are scheduled to receive both cilengitide and bevacizumab, you will receive cilengitide after the bevacizumab infusion.",92
184,bevacizumab,"On the days you are scheduled to receive both cilengitide and bevacizumab, you will receive cilengitide after the bevacizumab infusion.",114
184,bevacizumab,Bevacizumab is FDA approved and commercially available for the treatment of recurrent glioblastoma.,0
184,cilengitide,Cilengitide is not FDA approved or commercially available.,0
184,cilengitide,"At this time, the combination of cilengitide and bevacizumab is being used for research purposes only.",33
184,bevacizumab,"At this time, the combination of cilengitide and bevacizumab is being used for research purposes only.",49
185,ly2157299,"The purpose of the study is to see whether treatment with LY2157299 on its own, LY2157299 plus lomustine therapy or lomustine plus placebo can help participants with brain cancer",58
185,ly2157299,"The purpose of the study is to see whether treatment with LY2157299 on its own, LY2157299 plus lomustine therapy or lomustine plus placebo can help participants with brain cancer",80
185,lomustine,"The purpose of the study is to see whether treatment with LY2157299 on its own, LY2157299 plus lomustine therapy or lomustine plus placebo can help participants with brain cancer",95
185,lomustine,"The purpose of the study is to see whether treatment with LY2157299 on its own, LY2157299 plus lomustine therapy or lomustine plus placebo can help participants with brain cancer",116
187,temozolomide,Only patients with recurrence after Temozolomide and VEGF-directed therapy with Bevacizumab will be considered for the study.,36
187,bevacizumab,Only patients with recurrence after Temozolomide and VEGF-directed therapy with Bevacizumab will be considered for the study.,80
187,temsirolimus,"Patients will receive temsirolimus 25 mg IV over 30-60 minutes on days 1, 8, 15 and 22 and bevacizumab 10 mg/kg IV over 30-90 minutes on day 8 and 22.",22
187,bevacizumab,"Patients will receive temsirolimus 25 mg IV over 30-60 minutes on days 1, 8, 15 and 22 and bevacizumab 10 mg/kg IV over 30-90 minutes on day 8 and 22.",91
188,dasatinib,"To determine the therapeutic efficacy of dasatinib in all patients (i.e., stages 1B and 2 combined) with recurrent/progressive glioblastoma (GBM) as measured by 6-month progression-free survival.",41
188,dasatinib,To determine the therapeutic efficacy of dasatinib for stage 1B patients with recurrent/progressive GBM as measured by a hybrid endpoint of 6-month progression-free survival OR objective response of (complete response [CR] or partial response [PR]) rate.,41
188,dasatinib,To determine the toxicity of dasatinib in the treatment of patients with GBM.,29
188,dasatinib,Patients receive dasatinib orally (PO) twice daily (BID) on days 1-28.,17
189,lb100,"LB100, a water soluble small molecule novel protein phosphatase 2A (PP2A) inhibitor, was commercially developed through a CRADA based on our previous intramural research.",0
189,lb100,"Preclinical studies indicate LB100 has in vitro and in vivo activity as a single agent as well as potentiating the effect of cytotoxic agents including temozolomide, docetaxel, doxorubicin, and ionizing radiation.",29
189,temozolomide,"Preclinical studies indicate LB100 has in vitro and in vivo activity as a single agent as well as potentiating the effect of cytotoxic agents including temozolomide, docetaxel, doxorubicin, and ionizing radiation.",152
189,docetaxel,"Preclinical studies indicate LB100 has in vitro and in vivo activity as a single agent as well as potentiating the effect of cytotoxic agents including temozolomide, docetaxel, doxorubicin, and ionizing radiation.",166
189,doxorubicin,"Preclinical studies indicate LB100 has in vitro and in vivo activity as a single agent as well as potentiating the effect of cytotoxic agents including temozolomide, docetaxel, doxorubicin, and ionizing radiation.",177
189,lb100,"LB100 is active in combination with temozolomide or doxorubicin against xenografts of glioblastoma, neuroblastoma, pheochromocytoma, breast cancer, fibrosarcoma, and melanoma.",0
189,temozolomide,"LB100 is active in combination with temozolomide or doxorubicin against xenografts of glioblastoma, neuroblastoma, pheochromocytoma, breast cancer, fibrosarcoma, and melanoma.",36
189,doxorubicin,"LB100 is active in combination with temozolomide or doxorubicin against xenografts of glioblastoma, neuroblastoma, pheochromocytoma, breast cancer, fibrosarcoma, and melanoma.",52
189,lb100,"Although it is a polar compound, rodent studies suggest LB100 has activity in the brain.",56
189,lb100,"Whether LB100 can across the human blood brain barrier (BBB), and at what concentration relative to the plasma level is not known.",8
189,lb100,Our ongoing in vitro studies indicate that LB100 has distinct mechanisms of action at different drug concentrations (e.g. nM versus uM); 2) There are other brain tumors lacking effective medical therapies but without a BBB.,43
189,lb100,Objective:  -To determine the pharmacokinetic (PK) properties of LB100 in glioma tumor tissues.,65
189,lb100,"This is a two stage Phase II, open label, single institution study to determine the PK and PD profile of LB100.",105
189,lb100,PK and PD effect of LB100 treated tissues will only be evaluated with pathologic confirmation of recurrent tumor.,20
189,phospho,PD effect is defined as statistically significant elevation of phospho-proteins in treated tumor tissues compared to untreated glioma specimens.,63
190,temsirolimus, To establish a maximum tolerable dose of temsirolimus in combination with sorafenib in patients with recurrent glioblastoma not receiving enzyme-inducing anticonvulsants (EIACs).,42
190,sorafenib, To establish a maximum tolerable dose of temsirolimus in combination with sorafenib in patients with recurrent glioblastoma not receiving enzyme-inducing anticonvulsants (EIACs).,75
190,temsirolimus,To assess the efficacy of temsirolimus and sorafenib in the treatment of recurrent glioblastoma in non-EIAC patients as measured by progression-free survival status at six months (PFS6).,26
190,sorafenib,To assess the efficacy of temsirolimus and sorafenib in the treatment of recurrent glioblastoma in non-EIAC patients as measured by progression-free survival status at six months (PFS6).,43
190,temsirolimus,To define the safety profile of temsirolimus and sorafenib in non-EIAC patients.,32
190,sorafenib,To define the safety profile of temsirolimus and sorafenib in non-EIAC patients.,49
190,temsirolimus,I. To assess the safety and toxicities of temsirolimus and sorafenib in the above-noted patient populations.,42
190,sorafenib,I. To assess the safety and toxicities of temsirolimus and sorafenib in the above-noted patient populations.,59
190,sorafenib,"Patients receive sorafenib orally (PO) twice daily (BID) on days 1-28 and temsirolimus intravenously (IV) over 30 minutes on days 1, 8, 15, and 22.",17
190,temsirolimus,"Patients receive sorafenib orally (PO) twice daily (BID) on days 1-28 and temsirolimus intravenously (IV) over 30 minutes on days 1, 8, 15, and 22.",74
190,temsirolimus,Cohorts of 3-6 patients receive escalating doses of temsirolimus until the maximum tolerated dose (MTD) is determined.,52
190,sorafenib, Group 1 (Arm B): Patients receive sorafenib and temsirolimus as in phase I at the MTD.,35
190,temsirolimus, Group 1 (Arm B): Patients receive sorafenib and temsirolimus as in phase I at the MTD.,49
190,sorafenib,Patients receive sorafenib PO BID on days 1-8 (15 doses) and temsirolimus IV at the MTD on day 1.,17
190,temsirolimus,Patients receive sorafenib PO BID on days 1-8 (15 doses) and temsirolimus IV at the MTD on day 1.,61
190,sorafenib,"After recovering from surgery, patients receive sorafenib and temsirolimus as in phase I at the MTD.",48
190,temsirolimus,"After recovering from surgery, patients receive sorafenib and temsirolimus as in phase I at the MTD.",62
190,sorafenib, Group 3 (Arm D): Patient receive sorafenib and temsirolimus as in phase I at the MTD.,34
190,temsirolimus, Group 3 (Arm D): Patient receive sorafenib and temsirolimus as in phase I at the MTD.,48
191,trc102,"To estimate the efficacy of TRC102 (methoxyamine) and temozolomide, as measured by response rate, in bevacizumab naïve glioblastoma.",28
191,methoxyamine,"To estimate the efficacy of TRC102 (methoxyamine) and temozolomide, as measured by response rate, in bevacizumab naïve glioblastoma.",36
191,temozolomide,"To estimate the efficacy of TRC102 (methoxyamine) and temozolomide, as measured by response rate, in bevacizumab naïve glioblastoma.",54
191,bevacizumab,"To estimate the efficacy of TRC102 (methoxyamine) and temozolomide, as measured by response rate, in bevacizumab naïve glioblastoma.",101
191,trc102,"To estimate the efficacy of TRC102 and temozolomide, as measured by response rate, in bevacizumab refractory glioblastoma.",28
191,temozolomide,"To estimate the efficacy of TRC102 and temozolomide, as measured by response rate, in bevacizumab refractory glioblastoma.",39
191,bevacizumab,"To estimate the efficacy of TRC102 and temozolomide, as measured by response rate, in bevacizumab refractory glioblastoma.",86
191,trc102, I. Evaluate the toxicities of oral TRC102 and temozolomide in this patient population.,36
191,temozolomide, I. Evaluate the toxicities of oral TRC102 and temozolomide in this patient population.,47
191,trc102,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival, progression-free survival at 6 months and overall survival, in bevacizumab naïve glioblastoma.",25
191,temozolomide,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival, progression-free survival at 6 months and overall survival, in bevacizumab naïve glioblastoma.",36
191,bevacizumab,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival, progression-free survival at 6 months and overall survival, in bevacizumab naïve glioblastoma.",155
191,trc102,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival in bevacizumab refractory glioblastoma.",25
191,temozolomide,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival in bevacizumab refractory glioblastoma.",36
191,bevacizumab,"Estimate the efficacy of TRC102 and temozolomide, as measured by progression-free survival in bevacizumab refractory glioblastoma.",94
191,n-methylpurine, TERTIARY OBJECTIVES:  I. Assess the tissue correlates of N-methylpurine-deoxyribonucleic acid (DNA) glycosylase,58
191,o-6-methylguanine,"(MPG), topoisomerase II-alpha (topo II a), and O-6-methylguanine-DNA methyltransferase (MGMT) status, with response, progression-free survival (PFS), and overall survival.",47
191,methoxyamine,Patients receive methoxyamine orally (PO) once daily (QD) and temozolomide PO QD on days 1-5.,17
191,temozolomide,Patients receive methoxyamine orally (PO) once daily (QD) and temozolomide PO QD on days 1-5.,62
192,bkm120, Secondary Objectives  Evaluate effects of BKM120 on tumor cell proliferation and tumor cell death Investigate the safety profile of BKM120 in this population Investigate pharmacokinetics of BKM120 in this population  ,43
192,bkm120, Secondary Objectives  Evaluate effects of BKM120 on tumor cell proliferation and tumor cell death Investigate the safety profile of BKM120 in this population Investigate pharmacokinetics of BKM120 in this population  ,133
192,bkm120, Secondary Objectives  Evaluate effects of BKM120 on tumor cell proliferation and tumor cell death Investigate the safety profile of BKM120 in this population Investigate pharmacokinetics of BKM120 in this population  ,191
192,fdg,Exploratory Objectives  Correlate FDG-PET and FLT-PET with pharmacodynamic effects and 6-month progressive-free survival (PFS6) Determine the effects of BKM120 on primary GBM cell lines derived from participants and correlate with participant benefit from BKM120 treatment  ,34
192,bk20,Exploratory Objectives  Correlate FDG-PET and FLT-PET with pharmacodynamic effects and 6-month progressive-free survival (PFS6) Determine the effects of BKM120 on primary GBM cell lines derived from participants and correlate with participant benefit from BKM120 treatment  ,153
192,bkm120,"Secondary Objectives  Investigate the radiographic response, progression free survival, overall survival Investigate the safety profile efficacy of BKM120 in this population  ",148
192,bkm120,"Exploratory Objectives  Correlate benefit from BKM120 treatment with molecular genotype of tumor (using immunohistochemistry, mutation analysis and RNA expression profiling), and whole blood proteomics Correlate benefit from BKM120 treatment with circulating angiogenic biomarkers Utilize advance MRI (perfusion, permeability, diffusion imaging) to determine the effects of BKM120 on tumor vasculature and to correlate with benefit from BKM120 treatment  STATISTICAL DESIGN:  ",47
192,bkm120,"Exploratory Objectives  Correlate benefit from BKM120 treatment with molecular genotype of tumor (using immunohistochemistry, mutation analysis and RNA expression profiling), and whole blood proteomics Correlate benefit from BKM120 treatment with circulating angiogenic biomarkers Utilize advance MRI (perfusion, permeability, diffusion imaging) to determine the effects of BKM120 on tumor vasculature and to correlate with benefit from BKM120 treatment  STATISTICAL DESIGN:  ",225
192,bkm120,"Exploratory Objectives  Correlate benefit from BKM120 treatment with molecular genotype of tumor (using immunohistochemistry, mutation analysis and RNA expression profiling), and whole blood proteomics Correlate benefit from BKM120 treatment with circulating angiogenic biomarkers Utilize advance MRI (perfusion, permeability, diffusion imaging) to determine the effects of BKM120 on tumor vasculature and to correlate with benefit from BKM120 treatment  STATISTICAL DESIGN:  ",374
192,bkm120,"Exploratory Objectives  Correlate benefit from BKM120 treatment with molecular genotype of tumor (using immunohistochemistry, mutation analysis and RNA expression profiling), and whole blood proteomics Correlate benefit from BKM120 treatment with circulating angiogenic biomarkers Utilize advance MRI (perfusion, permeability, diffusion imaging) to determine the effects of BKM120 on tumor vasculature and to correlate with benefit from BKM120 treatment  STATISTICAL DESIGN:  ",437
193,pf-00299804,There are no breaks from taking PF-00299804 between treatment cycles.,32
193,pf-00299804,Participants will take PF-00299804 once a day for a total of 7 to 9 days before surgery.,23
193,pf-00299804,They will then stop taking PF-00299804 until they have recovered from surgery.,27
193,pf-00299804,"Once they have recovered from surgery, they will continue to take PF-00299804 once a day until their disease worsens, they experience side effects or they decide to stop study treatment.",66
193,pf-00299804,There are no breaks from taking PF-00299804 between treatment cycles.,32
193,pf-00299804,"Participants will take PF-00299804 orally once a day until their disease worsens, they experience any side effect, or if they decide to stop study treatment.",23
194,tmz,Phase I trial: TMZ will be administered in a fixed schedule as follows:  TMZ  50 mg/m2/day divided in three daily doses (approx.,15
194,tmz,Phase I trial: TMZ will be administered in a fixed schedule as follows:  TMZ  50 mg/m2/day divided in three daily doses (approx.,73
194,cpt-11,"100 mg/m2 in a morning single dose on days 8 and 22  CPT-11 starting dose:  .100 mg/m2 on days 8 and 22, administered 3 to 6 hours after TMZ.(Level 1).One cycle = 28 days.",53
194,tmz,"100 mg/m2 in a morning single dose on days 8 and 22  CPT-11 starting dose:  .100 mg/m2 on days 8 and 22, administered 3 to 6 hours after TMZ.(Level 1).One cycle = 28 days.",137
194,cpt-11,"CPT-11 will be escalated in successive cohorts of 3 patients as follows: 115, 130, 145, 160 mg/m2 .",0
195,bgb324,PRIMARY OBJECTIVES:  I. Evaluate the penetration of AXL inhibitor BGB324 (BGB324) across the blood brain barrier measured by pharmacokinetics/drug concentration of 1.0 uM in tissue resected from a contrast enhancing region of the tumor in 60% of recurrent glioblastoma patients.,66
195,bgb324,PRIMARY OBJECTIVES:  I. Evaluate the penetration of AXL inhibitor BGB324 (BGB324) across the blood brain barrier measured by pharmacokinetics/drug concentration of 1.0 uM in tissue resected from a contrast enhancing region of the tumor in 60% of recurrent glioblastoma patients.,74
195,bgb324,Determine the BGB324 concentration in tissue resected from a contrast non-enhancing region of the tumor.,14
195,bgb324,Characterize the steady state pharmacokinetics of BGB324 in patients with recurrent glioblastoma.,50
195,bgb324,Estimate safety and tolerability of BGB324 for recurrent glioblastoma.,36
195,bgb324,"Participants receive AXL inhibitor BGB324 orally (PO) once daily (QD) on days 1-5, then undergo surgery 3-6 hours after last dose.",35
195,bgb324,"Within 45 days, participants receive AXL inhibitor BGB324 PO QD on days 1-21.",51
195,bgb324," GROUP B: Participants undergo surgery, then within 45 days receive AXL inhibitor BGB324 PO QD on days 1-21.",82
196,sap,To evaluate the penetration of sapanisertib (MLN0128 [TAK-228]) across the blood brain barrier and achieve a concentration of 70 nM in tissue resected from a contrast enhancing region of the tumor in 60% of recurrent glioblastoma (GBM) patients.,31
196,mln0128,To evaluate the penetration of sapanisertib (MLN0128 [TAK-228]) across the blood brain barrier and achieve a concentration of 70 nM in tissue resected from a contrast enhancing region of the tumor in 60% of recurrent glioblastoma (GBM) patients.,45
196,tak-228,To evaluate the penetration of sapanisertib (MLN0128 [TAK-228]) across the blood brain barrier and achieve a concentration of 70 nM in tissue resected from a contrast enhancing region of the tumor in 60% of recurrent glioblastoma (GBM) patients.,54
196,mln0128,To determine the ability of MLN0128 (TAK-228) to inhibit TOR complex (TORC)1/2 in the enhancing components of the tumor as determined by modulation of RPS6 phosphorylated Ser-235 (pS235) in reverse phase protein array (RPPA) assays.,28
196,tak-228,To determine the ability of MLN0128 (TAK-228) to inhibit TOR complex (TORC)1/2 in the enhancing components of the tumor as determined by modulation of RPS6 phosphorylated Ser-235 (pS235) in reverse phase protein array (RPPA) assays.,37
196,ser-235,To determine the ability of MLN0128 (TAK-228) to inhibit TOR complex (TORC)1/2 in the enhancing components of the tumor as determined by modulation of RPS6 phosphorylated Ser-235 (pS235) in reverse phase protein array (RPPA) assays.,171
196,ps235,To determine the ability of MLN0128 (TAK-228) to inhibit TOR complex (TORC)1/2 in the enhancing components of the tumor as determined by modulation of RPS6 phosphorylated Ser-235 (pS235) in reverse phase protein array (RPPA) assays.,180
196,mln0128,To evaluate the penetration of MLN0128 (TAK-228) across the blood brain barrier by determining its concentration in tissue resected from a non-contrast enhancing region of the tumor.,31
196,tak-228,To evaluate the penetration of MLN0128 (TAK-228) across the blood brain barrier by determining its concentration in tissue resected from a non-contrast enhancing region of the tumor.,40
196,mln0128,To assess the plasma pharmacokinetics of MLN0128 (TAK-228) in patients with recurrent GBM.,41
196,tak-228,To assess the plasma pharmacokinetics of MLN0128 (TAK-228) in patients with recurrent GBM.,50
196,mln0128,To determine the ability of MLN0128 (TAK-228) to inhibit TORC1/2 in the non-enhancing components of the tumor as determined by modulation of RPS6 pS235 in RPPA assays.,28
196,tak-228,To determine the ability of MLN0128 (TAK-228) to inhibit TORC1/2 in the non-enhancing components of the tumor as determined by modulation of RPS6 pS235 in RPPA assays.,37
196,mln0128,"To assess the ability of MLN0128 (TAK-228) to inhibit TORC1/2 by evaluating pharmacodynamics (PD) markers by immunohistochemistry such as pS235, pS236, phosphorylated 4E-binding protein (p4EBP), phosphorylated-mechanistic target of rapamycin (serine/threonine kinase) (pmTOR), and AKTpSer473.",25
196,tak-228,"To assess the ability of MLN0128 (TAK-228) to inhibit TORC1/2 by evaluating pharmacodynamics (PD) markers by immunohistochemistry such as pS235, pS236, phosphorylated 4E-binding protein (p4EBP), phosphorylated-mechanistic target of rapamycin (serine/threonine kinase) (pmTOR), and AKTpSer473.",34
196,serine,"To assess the ability of MLN0128 (TAK-228) to inhibit TORC1/2 by evaluating pharmacodynamics (PD) markers by immunohistochemistry such as pS235, pS236, phosphorylated 4E-binding protein (p4EBP), phosphorylated-mechanistic target of rapamycin (serine/threonine kinase) (pmTOR), and AKTpSer473.",243
196,threonine,"To assess the ability of MLN0128 (TAK-228) to inhibit TORC1/2 by evaluating pharmacodynamics (PD) markers by immunohistochemistry such as pS235, pS236, phosphorylated 4E-binding protein (p4EBP), phosphorylated-mechanistic target of rapamycin (serine/threonine kinase) (pmTOR), and AKTpSer473.",250
196,mln0128,To evaluate the safety profile of MLN0128 (TAK-228) in pre-operative patients with recurrent GBM.  VI.,34
196,tak-228,To evaluate the safety profile of MLN0128 (TAK-228) in pre-operative patients with recurrent GBM.  VI.,43
196,mln0128,I. To perform mass spectrometry imaging (MSI) to qualitatively assess the ability of MLN0128 (TAK-228) to penetrate the blood brain barrier and enter tumor tissue in enhancing and non-enhancing regions of the tumor.,85
196,tak-228,I. To perform mass spectrometry imaging (MSI) to qualitatively assess the ability of MLN0128 (TAK-228) to penetrate the blood brain barrier and enter tumor tissue in enhancing and non-enhancing regions of the tumor.,94
196,mln0128,To determine ex-vivo sensitivity of tumor neurosphere cultures (patient derived cell lines [PDCL]) established from surgical specimens to MLN0128 (TAK-228).,138
196,tak-228,To determine ex-vivo sensitivity of tumor neurosphere cultures (patient derived cell lines [PDCL]) established from surgical specimens to MLN0128 (TAK-228).,147
196,mln0128,To explore the potential association of tumor genotype with progression-free survival among patients treated with MLN0128 (TAK-228).,114
196,tak-228,To explore the potential association of tumor genotype with progression-free survival among patients treated with MLN0128 (TAK-228).,123
196,mln0128,To determine the ability of MLN0128 (TAK-228) to inhibit TORC1/2 as determined by modulation of additional TORC1/2 markers in RPPA assays.,28
196,tak-228,To determine the ability of MLN0128 (TAK-228) to inhibit TORC1/2 as determined by modulation of additional TORC1/2 markers in RPPA assays.,37
196,sap,Patients receive sapanisertib orally (PO) once daily (QD) for 7-9 days (including 2-4 hours before surgery).,17
196,sap,"If patients do not demonstrate adequate sapanisertib tumor tissue concentrations, patients are enrolled in Cohort B.  ",40
196,sap,Patients receive sapanisertib PO according to the results from Part I. Patients also undergo surgery on day 0.,17
197,ketone,Compliance is assessed by review of the daily food diary and the urine and serum ketone levels.,81
197,glucose,Determine patient compliance in monitoring of blood glucose and urine levels of ketosis.,52
197,ketone,"Determine the frequency of achieving ketosis, as measured by urine ketones checked daily and serum BHB checked every two weeks.",67
197,sugar-124,To correlate levels of ketosis and blood sugar with treatment outcome.,41
198,clr1404,The primary objective of this trial is to determine the optimal dose and imaging time point(s) of I-124-CLR1404 in subjects with newly diagnosed and recurrent glioma to be used in future trials.,104
199,bevacizumab,Subjects who have evidence of bevacizumab-refractory GBM will be eligible to participate in this research study.,30
199,bevacizumab,"Subjects will undergo 12 months of planned continuous treatment with TTFields followed by pulsed bevacizumab treatment when there is evidence of further progression per RANO, with the option of extending treatment up to a total of 24 months in patients who have not progressed and/or have adequate performance status at the 12 month mark.",97
199,bevacizumab,Pulsed bevacizumab dosing is defined by at least one cycle on and at least one cycle off.,7
199,bevacizumab,"If after one cycle on, there is no evidence of a repeat response; bevacizumab will be continued for one more cycle.",66
199,bevacizumab,"If after two cycles on, there is no repeat response; bevacizumab will be continued with or without other standard chemotherapy until death.",53
199,bevacizumab,"If after at least one cycle on, there is evidence of repeat response, bevacizumab will be discontinued for at least one cycle or until progression is noted again per RANO, whichever is later, at which time pulsed bevacizumab will be restarted as outlined above.",70
199,ran,"If after at least one cycle on, there is evidence of repeat response, bevacizumab will be discontinued for at least one cycle or until progression is noted again per RANO, whichever is later, at which time pulsed bevacizumab will be restarted as outlined above.",166
199,bevacizumab,"If after at least one cycle on, there is evidence of repeat response, bevacizumab will be discontinued for at least one cycle or until progression is noted again per RANO, whichever is later, at which time pulsed bevacizumab will be restarted as outlined above.",213
199,bevacizumab,"In addition, the following will be performed: Bevacizumab will be given at 10mg/",46
200,maprotiline,The main purpose of this study is to find out the highest possible dose of maprotiline that can be given safely in combination with temozolomide and tamoxifen.,75
200,temozolomide,The main purpose of this study is to find out the highest possible dose of maprotiline that can be given safely in combination with temozolomide and tamoxifen.,132
200,tamoxifen,The main purpose of this study is to find out the highest possible dose of maprotiline that can be given safely in combination with temozolomide and tamoxifen.,149
200,temozolomide,Temozolomide is approved to treat glioblastoma and the investigator wants to understand what doses are safe to use.,0
200,tamoxifen,Tamoxifen has been used for many years to treat breast cancer and there have also been studies combining it with temozolomide for the treatment of brain tumors that have shown the combination to be safe.,0
200,temozolomide,Tamoxifen has been used for many years to treat breast cancer and there have also been studies combining it with temozolomide for the treatment of brain tumors that have shown the combination to be safe.,113
200,maprotiline,"In this study, the investigator will be adding maprotiline to temozolomide and tamoxifen, determining the highest possible dose that is safe, making sure there are no significant drug interactions and studying the safety of this combination.",47
